text;favorited;favoriteCount;replyToSN;created;truncated;replyToSID;id;replyToUID;statusSource;screenName;retweetCount;isRetweet;retweeted;longitude;latitude
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 @Naian_GN: “It was really interesting and challenging to play in #NuevoOrden. The tone with…;FALSE;0;;2020-09-10 23:58:10;FALSE;;1304207570647814151;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;boneta_club;14;TRUE;FALSE;;
RT @CriterionDaily: New poster for Frederick Wiseman’s CITY HALL.

#Venezia77 #TIFF20 #NYFF https://t.co/R2Wqw7b2bY;FALSE;0;;2020-09-10 23:38:27;FALSE;;1304202607607463938;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;davidaquinley;83;TRUE;FALSE;;
RT @AndreasWiseman: There have been no positive Covid tests so far at the Venice Film Festival, says fest chief Alberto Barbera. And only a…;FALSE;0;;2020-09-10 23:36:06;FALSE;;1304202016638472192;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;davidaquinley;2;TRUE;FALSE;;
RT @nomadlandfilm: see you down the road. 
#Nomadland, a film by Chloé Zhao starring Frances McDormand.
In theaters December 4.
#Venezia77…;FALSE;0;;2020-09-10 23:32:11;FALSE;;1304201029622231040;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;davidaquinley;573;TRUE;FALSE;;
RT @manori_r: I wrote about my experience at the Venice Film Festival. Yes, it was masked and kinda sweaty, but it was safe, spacious and t…;FALSE;0;;2020-09-10 23:28:14;FALSE;;1304200036369211399;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;dunn_maria;14;TRUE;FALSE;;
RT @manori_r: I wrote about my experience at the Venice Film Festival. Yes, it was masked and kinda sweaty, but it was safe, spacious and t…;FALSE;0;;2020-09-10 23:25:57;FALSE;;1304199463599181824;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;1ive1ove1earn;14;TRUE;FALSE;;
RT @davidehrlich: the republican-friendly production company behind Dragged Against Concrete are back with a movie that can only be describ…;FALSE;0;;2020-09-10 23:23:02;FALSE;;1304198730640318465;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;KHAN2705;12;TRUE;FALSE;;
RT @ThePlaylist: New photo of Vanessa Kirby &amp; Shia LaBeouf in 'Pieces Of A Woman.' On our list of the Most Anticipated Films of the 2020 Ve…;FALSE;0;;2020-09-10 23:18:37;FALSE;;1304197619535589381;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;davidaquinley;5;TRUE;FALSE;;
RT @navysouly: Day 1 Red  Carpet

<U+02D7><U+02CF>`<U+0001F98B> <U+0001F499><U+2661><U+FE0E><U+0001F90D>° <U+0F18>´<U+02CE><U+02D7>

#CateBlanchett #Venezia77 https://t.co/nhvTw1mSKF;FALSE;0;;2020-09-10 23:18:21;FALSE;;1304197549473984514;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;nattin_7x;4;TRUE;FALSE;;
RT @navysouly: Day 2 Red Carpet 

<U+0001F337><U+2661><U+FE0E><U+0001F90E><U+0001F339>

#CateBlanchett #Venezia77 https://t.co/5sQDSwza3Z;FALSE;0;;2020-09-10 23:18:19;FALSE;;1304197541458620416;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;nattin_7x;3;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #NuevoOrden @Monidelcarmen: ”The characters in the film make us reflect on our differences…;FALSE;0;;2020-09-10 23:10:13;FALSE;;1304195503995981824;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;D_CervantesM;18;TRUE;FALSE;;
RT @MIUMIUofficial: Fashioning Resistance: performance and representation now. 

#NathalieEmmanuel, #LynaKhoudri, and #KatherineWaterston m…;FALSE;0;;2020-09-10 23:06:09;FALSE;;1304194480287952896;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;onlxangelx;16;TRUE;FALSE;;
RT @nomadlandfilm: see you down the road. 
#Nomadland, a film by Chloé Zhao starring Frances McDormand.
In theaters December 4.
#Venezia77…;FALSE;0;;2020-09-10 23:04:59;FALSE;;1304194188351664128;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;Blubdha;573;TRUE;FALSE;;
RT @robbiereviews: I was flabbergasted – in a bad way – by Run Hide Fight, a film that dares to ask 'What if The Dark Knight, but high scho…;FALSE;0;;2020-09-10 23:01:06;FALSE;;1304193208222715904;;<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>;IMDBorg;2;TRUE;FALSE;;
RT @GdSArizona: With Wife of a spy in #Venezia77 competition, Kiyoshi Kurosawa delivers probably his best film and no surprise there : for…;FALSE;0;;2020-09-10 22:56:14;FALSE;;1304191984215552002;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;fn_roon;4;TRUE;FALSE;;
RT @Mel452: Jury president, Cate Blanchett <U+0001F5A4><U+0001F90D>#Venezia77 

Photographer: <U+0001F4F7> Greg Williams https://t.co/JSYWoccn3U;FALSE;0;;2020-09-10 22:47:32;FALSE;;1304189795728584705;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;RobertP03066758;19;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #OpeningCeremony #Venezia77 #GoldenLionforLifetimeAchievement #TildaSwinton: “Cinema, simply, is my ha…;FALSE;0;;2020-09-10 22:46:13;FALSE;;1304189462017200129;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;lucasprezioso;235;TRUE;FALSE;;
RT @ziogregorin_: mentally i'm here #venezia77 https://t.co/tgQmh43pyc;FALSE;0;;2020-09-10 22:45:56;FALSE;;1304189392928550914;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;lucasprezioso;30;TRUE;FALSE;;
RT @Versace: Live from Venice: #DiegoBoneta attends the 77th #VeniceFilmFestival in #AtelierVersace tailoring embellished with degradé Swar…;FALSE;0;;2020-09-10 22:44:09;FALSE;;1304188943110492161;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;icegirl0444;40;TRUE;FALSE;;
RT @armani: Jury President and Global #armanibeauty Ambassador Cate Blanchett wore #GiorgioArmaniPrivé gown at the @la_Biennale  Film Festi…;FALSE;0;;2020-09-10 22:43:55;FALSE;;1304188884973215750;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;icegirl0444;65;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #Competition Today's screening of #NuevoOrden by #MichelFranco (7:30 pm, Sala Grande) is op…;FALSE;0;;2020-09-10 22:37:46;FALSE;;1304187338029891585;;<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>;MarianneSauvage;23;TRUE;FALSE;;
RT @MIUMIUofficial: Fashioning Resistance: performance and representation now. 

#NathalieEmmanuel, #LynaKhoudri, and #KatherineWaterston m…;FALSE;0;;2020-09-10 22:35:54;FALSE;;1304186865654943745;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;barbaracrtz;16;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #RunHideFight’s director @kbrankin and actress @ImIsabelMay on the red carpet https://t.co/…;FALSE;0;;2020-09-10 22:35:35;FALSE;;1304186788815212544;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;Graficnovel;7;TRUE;FALSE;;
Pleased to report #TIFF20  has started auspiciously: #TIFF market selection &amp; #Venezia77 competition title And Tomo… https://t.co/kmPoOfdD7T;FALSE;2;;2020-09-10 22:35:00;TRUE;;1304186639158317056;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;JuttaBrendemuhl;2;FALSE;FALSE;;
RT @la_Biennale: "Cinema is necessary..." Messages from #AnaLilyAmirpour, @celinajade #IsabelleHuppert and #JonHamm  to #Venezia77
#Biennal…;FALSE;0;;2020-09-10 22:30:42;FALSE;;1304185560509157377;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;MjAllennn;14;TRUE;FALSE;;
RT @CinemaTropical: Mexican filmmaker @YuleneOlaizola presents her fifth feature film TRAGIC YUNGLE at #Venezia77 with protagonist Indira A…;FALSE;0;;2020-09-10 22:24:51;FALSE;;1304184085422780418;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;YuleneOlaizola;19;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #Competition Today's screening of #NuevoOrden by #MichelFranco (7:30 pm, Sala Grande) is op…;FALSE;0;;2020-09-10 22:17:52;FALSE;;1304182330127384576;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;MarleneDermer;23;TRUE;FALSE;;
RT @Mel452: Jury president, Cate Blanchett <U+0001F5A4><U+0001F90D>#Venezia77 

Photographer: <U+0001F4F7> Greg Williams https://t.co/JSYWoccn3U;FALSE;0;;2020-09-10 22:17:45;FALSE;;1304182300393889792;;<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>;_imthedevil;19;TRUE;FALSE;;
RT @Versace: Live from Venice: #DiegoBoneta attends the 77th #VeniceFilmFestival in #AtelierVersace tailoring embellished with degradé Swar…;FALSE;0;;2020-09-10 22:16:16;FALSE;;1304181925729505287;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;mattie_b83;40;TRUE;FALSE;;
RT @XanBrooks: Against all the odds, I've really enjoyed this year's Venice film festival. It's been strange &amp; sad &amp; kind of lovely, too #V…;FALSE;0;;2020-09-10 22:15:59;FALSE;;1304181856691261440;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;londoncritics;4;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #RunHideFight’s director @kbrankin and actress @ImIsabelMay on the red carpet https://t.co/…;FALSE;0;;2020-09-10 22:13:07;FALSE;;1304181134511796227;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;arteletteratura;7;TRUE;FALSE;;
RT @Mel452: Jury president, Cate Blanchett <U+0001F5A4><U+0001F90D>#Venezia77 

Photographer: <U+0001F4F7> Greg Williams https://t.co/JSYWoccn3U;FALSE;0;;2020-09-10 22:12:58;FALSE;;1304181097383821318;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;mervder;19;TRUE;FALSE;;
RT @armani: Jury President and Global #armanibeauty Ambassador Cate Blanchett wore #GiorgioArmaniPrivé gown at the @la_Biennale  Film Festi…;FALSE;0;;2020-09-10 22:09:21;FALSE;;1304180184720060416;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;Ramos__J;65;TRUE;FALSE;;
RT @davidehrlich: the republican-friendly production company behind Dragged Against Concrete are back with a movie that can only be describ…;FALSE;0;;2020-09-10 22:06:00;FALSE;;1304179343460126721;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;webheadedcalvi;12;TRUE;FALSE;;
RT @davidehrlich: the republican-friendly production company behind Dragged Against Concrete are back with a movie that can only be describ…;FALSE;0;;2020-09-10 22:02:11;FALSE;;1304178382070898694;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;AllanRowe7;12;TRUE;FALSE;;
Daniel continues to insist he is a better actor<U+0001F4AA><U+0001F60E>

From Tommy Dylan Insta Story

@jginorton #NowhereSpecial… https://t.co/VxvsLlSPD8;FALSE;40;;2020-09-10 22:00:00;TRUE;;1304177831337963520;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;jamesnortonweb;4;FALSE;FALSE;;
RT @robbiereviews: I was shaken and stunned by Gianfranco Rosi’s Notturno, another #Venezia77 banger which is playing at #LFF2020 next mont…;FALSE;0;;2020-09-10 21:59:32;FALSE;;1304177713499037697;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;ryanwernernyc12;6;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #RunHideFight’s director @kbrankin and actress @ImIsabelMay on the red carpet https://t.co/…;FALSE;0;;2020-09-10 21:58:16;FALSE;;1304177396250284039;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;sfiorata82;7;TRUE;FALSE;;
My #Venezia77 favourites, or four awe-inspiring films that have reignited the magic of the cinematic experience:
1.… https://t.co/mLyuZVEA87;FALSE;31;;2020-09-10 21:56:25;TRUE;;1304176930510512129;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;chiarastami;1;FALSE;FALSE;;
RT @jamesnortonweb: Step-by-step process <U+2B06><U+FE0F><U+2B06><U+FE0F><U+2B06><U+FE0F><U+2B06><U+FE0F><U+0001F604>

@jginorton #NowhereSpecial #BiennaleCinema2020 #VeniceFilmFestival #Venezia77 https://t…;FALSE;0;;2020-09-10 21:52:18;FALSE;;1304175894177525760;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;SleepMocca;4;TRUE;FALSE;;
Step-by-step process <U+2B06><U+FE0F><U+2B06><U+FE0F><U+2B06><U+FE0F><U+2B06><U+FE0F><U+0001F604>

@jginorton #NowhereSpecial #BiennaleCinema2020 #VeniceFilmFestival #Venezia77 https://t.co/IagKkjgUIs;FALSE;47;;2020-09-10 21:40:07;FALSE;;1304172828825182208;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;jamesnortonweb;4;FALSE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 | #VeniceVRExpanded
An Afghan boy flees his country, an exploration of doubt in the creative process,…;FALSE;0;;2020-09-10 21:38:42;FALSE;;1304172473148010497;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;bookwormlit;7;TRUE;FALSE;;
RT @Mel452: Jury president, Cate Blanchett <U+0001F5A4><U+0001F90D>#Venezia77 

Photographer: <U+0001F4F7> Greg Williams https://t.co/JSYWoccn3U;FALSE;0;;2020-09-10 21:35:48;FALSE;;1304171742277939201;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;rogueslaygal;19;TRUE;FALSE;;
RT @Mel452: Jury president, Cate Blanchett <U+0001F5A4><U+0001F90D>#Venezia77 

Photographer: <U+0001F4F7> Greg Williams https://t.co/JSYWoccn3U;FALSE;0;;2020-09-10 21:31:18;FALSE;;1304170608801046529;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Maryhours;19;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #RunHideFight’s director @kbrankin and actress @ImIsabelMay on the red carpet https://t.co/…;FALSE;0;;2020-09-10 21:30:33;FALSE;;1304170419788886017;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;flacarla;7;TRUE;FALSE;;
RT @gucci: Master of Ceremony @anna_foglietta wore a #GucciCruise20 long sleeve gown with embroidery and crystal detail with leather sandal…;FALSE;0;;2020-09-10 21:30:07;FALSE;;1304170313152778240;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;tkmidomidomido;23;TRUE;FALSE;;
#BiennaleCinema2020 #Venezia77 #RunHideFight’s director @kbrankin and actress @ImIsabelMay on the red carpet https://t.co/HWmkP0hivv;FALSE;21;;2020-09-10 21:29:26;FALSE;;1304170139974356996;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;la_Biennale;7;FALSE;FALSE;;
RT @Mel452: Jury president, Cate Blanchett <U+0001F5A4><U+0001F90D>#Venezia77 

Photographer: <U+0001F4F7> Greg Williams https://t.co/JSYWoccn3U;FALSE;0;;2020-09-10 21:26:45;FALSE;;1304169464255188993;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;_Feds;19;TRUE;FALSE;;
... this two evenings in a row, that's for sure. I'll postpone #Notturno to next week. It will still be there. #Venezia77;FALSE;0;GeorgeAddison87;2020-09-10 21:24:36;FALSE;1304168718042370048;1304168925303840770;1373241804;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;GeorgeAddison87;0;FALSE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #RunHideFight @ImIsabelMay: “It was an amazing experience playing a female character with b…;FALSE;0;;2020-09-10 21:19:16;FALSE;;1304167580148531200;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;_film_L;9;TRUE;FALSE;;
... had to think of some new tricks to cinematically replace some directing touches that were more original and ins… https://t.co/DDCgLTER0A;FALSE;0;GeorgeAddison87;2020-09-10 21:14:39;TRUE;1304165696763502592;1304166420297781248;1373241804;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;GeorgeAddison87;0;FALSE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #CityHall #FrederickWiseman: “Every time I edit a film, it’s like talking to myself: i find…;FALSE;0;;2020-09-10 21:12:45;FALSE;;1304165941069086720;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;findingjuliana;9;TRUE;FALSE;;
RT @Telefilm_Canada: The @la_Biennale has officially kicked off! Proud to say that Canada played a part in three features premiering in com…;FALSE;0;;2020-09-10 21:12:21;FALSE;;1304165842427555840;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;VRMontreal;6;TRUE;FALSE;;
The new Wiseman, CITY HALL, is one of the most vital films unveiled at #Venezia77; Welles’s new posthumous work HOP… https://t.co/Io7tC3SpVm;FALSE;13;;2020-09-10 21:02:57;TRUE;;1304163477133684737;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;LeonardoGoi;3;FALSE;FALSE;;
RT @maggiearg94: #Venezia77 
Day 10
Nuevo Orden was a strong film but very graphic and bit too violent. The message, though, is relevant.…;FALSE;0;;2020-09-10 20:59:43;FALSE;;1304162661593210888;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;jamesnortonweb;2;TRUE;FALSE;;
RT @NextBestPicture: THE WORLD TO COME is beautifully melancholy with moving performances, impressive cinematography &amp; a haunting score
Rev…;FALSE;0;;2020-09-10 20:59:32;FALSE;;1304162615120125952;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;mildredsfierce;6;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 | #VeniceVRExpanded
An Afghan boy flees his country, an exploration of doubt in the creative process,…;FALSE;0;;2020-09-10 20:59:18;FALSE;;1304162558056771585;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;arteletteratura;7;TRUE;FALSE;;
#Venezia77 
Day 10
Nuevo Orden was a strong film but very graphic and bit too violent. The message, though, is rele… https://t.co/DlFn8ZcWE4;FALSE;18;;2020-09-10 20:58:02;TRUE;;1304162239818215424;;<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>;maggiearg94;2;FALSE;FALSE;;
RT @Versace: Live from Venice: #DiegoBoneta attends the 77th #VeniceFilmFestival in #AtelierVersace tailoring embellished with degradé Swar…;FALSE;0;;2020-09-10 20:56:49;FALSE;;1304161931188752387;;<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>;Leojandro21;40;TRUE;FALSE;;
RT @la_Biennale: #BiennaleCinema2020 #Venezia77 #JuliaVonHeinz and the cast of #AndTomorrowTheEntireWorld on the red carpet https://t.co/00…;FALSE;0;;2020-09-10 20:56:24;FALSE;;1304161829581737986;;<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>;arteletteratura;8;TRUE;FALSE;;
